country,year,sex,age_group,suicides_no,population,suicides_ratio
Finland,2011,male,55-74 years,191.0,628483.0,0.304
Finland,2011,male,75+ years,64.0,158719.0,0.40299999999999997
Finland,2012,female,15-24 years,32.0,323218.0,0.09899999999999999
Finland,2012,female,25-34 years,27.0,333404.0,0.081
Finland,2012,female,35-54 years,65.0,692612.0,0.094
Finland,2012,female,5-14 years,0.0,286874.0,0.0
Finland,2012,female,55-74 years,87.0,685183.0,0.127
Finland,2012,female,75+ years,7.0,284657.0,0.025
Finland,2012,male,15-24 years,85.0,337342.0,0.252
Finland,2012,male,25-34 years,91.0,352467.0,0.258
Finland,2012,male,35-54 years,235.0,711920.0,0.33
Finland,2012,male,5-14 years,0.0,299783.0,0.0
Finland,2012,male,55-74 years,195.0,639345.0,0.305
Finland,2012,male,75+ years,49.0,163645.0,0.299
Finland,2013,female,15-24 years,31.0,321757.0,0.096
Finland,2013,female,25-34 years,31.0,334557.0,0.093
Finland,2013,female,35-54 years,72.0,690084.0,0.104
Finland,2013,female,5-14 years,1.0,288186.0,0.003
Finland,2013,female,55-74 years,69.0,693297.0,0.1
Finland,2013,female,75+ years,17.0,289147.0,0.059
Finland,2013,male,15-24 years,68.0,335688.0,0.203
Finland,2013,male,25-34 years,131.0,353828.0,0.37
Finland,2013,male,35-54 years,194.0,710389.0,0.273
Finland,2013,male,5-14 years,1.0,301477.0,0.003
Finland,2013,male,55-74 years,216.0,647538.0,0.33399999999999996
Finland,2013,male,75+ years,56.0,169485.0,0.33
Finland,2014,female,15-24 years,22.0,318826.0,0.06899999999999999
Finland,2014,female,25-34 years,37.0,336774.0,0.11
Finland,2014,female,35-54 years,60.0,687641.0,0.087
Finland,2014,female,5-14 years,1.0,290448.0,0.003
Finland,2014,female,55-74 years,59.0,700011.0,0.08399999999999999
Finland,2014,female,75+ years,11.0,294322.0,0.037
Finland,2014,male,15-24 years,63.0,332717.0,0.189
Finland,2014,male,25-34 years,110.0,356059.0,0.309
Finland,2014,male,35-54 years,207.0,708947.0,0.292
Finland,2014,male,5-14 years,1.0,303796.0,0.003
Finland,2014,male,55-74 years,157.0,654576.0,0.24000000000000002
Finland,2014,male,75+ years,61.0,175827.0,0.347
Finland,2015,female,15-24 years,12.0,317937.0,0.038
Finland,2015,female,25-34 years,30.0,337446.0,0.089
Finland,2015,female,35-54 years,55.0,682671.0,0.081
Finland,2015,female,5-14 years,0.0,292608.0,0.0
Finland,2015,female,55-74 years,55.0,711135.0,0.077
Finland,2015,female,75+ years,21.0,295795.0,0.07100000000000001
Finland,2015,male,15-24 years,59.0,332082.0,0.178
Finland,2015,male,25-34 years,92.0,357334.0,0.257
Finland,2015,male,35-54 years,190.0,704220.0,0.27
Finland,2015,male,5-14 years,5.0,305748.0,0.016
Finland,2015,male,55-74 years,159.0,665885.0,0.23900000000000002
Finland,2015,male,75+ years,53.0,178936.0,0.296
France,2006,female,15-24 years,124.0,3915675.0,0.032
France,2006,female,25-34 years,255.0,3997748.0,0.064
France,2006,female,35-54 years,1130.0,8713240.0,0.12999999999999998
France,2006,female,5-14 years,8.0,3665776.0,0.002
France,2006,female,55-74 years,862.0,6363131.0,0.135
France,2006,female,75+ years,451.0,3282478.0,0.13699999999999998
France,2006,male,15-24 years,398.0,4014107.0,0.09899999999999999
France,2006,male,25-34 years,887.0,3953119.0,0.224
France,2006,male,35-54 years,3139.0,8448839.0,0.372
France,2006,male,5-14 years,22.0,3850817.0,0.006
France,2006,male,55-74 years,1875.0,5745824.0,0.326
France,2006,male,75+ years,1272.0,1873693.0,0.679
France,2007,female,15-24 years,114.0,3893480.0,0.029
France,2007,female,25-34 years,204.0,3971637.0,0.051
France,2007,female,35-54 years,1091.0,8736539.0,0.125
France,2007,female,5-14 years,6.0,3678122.0,0.002
France,2007,female,55-74 years,832.0,6461012.0,0.129
France,2007,female,75+ years,461.0,3367365.0,0.13699999999999998
France,2007,male,15-24 years,397.0,3998872.0,0.09899999999999999
France,2007,male,25-34 years,843.0,3926679.0,0.215
France,2007,male,35-54 years,3072.0,8475997.0,0.36200000000000004
France,2007,male,5-14 years,16.0,3864992.0,0.004
France,2007,male,55-74 years,1776.0,5859657.0,0.303
France,2007,male,75+ years,1315.0,1932659.0,0.68
France,2008,female,15-24 years,108.0,3865331.0,0.028
France,2008,female,25-34 years,211.0,3934713.0,0.054
France,2008,female,35-54 years,1105.0,8762552.0,0.126
France,2008,female,5-14 years,6.0,3705031.0,0.002
France,2008,female,55-74 years,843.0,6570343.0,0.128
France,2008,female,75+ years,461.0,3430254.0,0.134
France,2008,male,15-24 years,422.0,3971604.0,0.106
France,2008,male,25-34 years,843.0,3876451.0,0.217
France,2008,male,35-54 years,3036.0,8513565.0,0.357
France,2008,male,5-14 years,20.0,3893417.0,0.005
France,2008,male,55-74 years,1952.0,5974431.0,0.32699999999999996
France,2008,male,75+ years,1346.0,1985275.0,0.678
France,2009,female,15-24 years,122.0,3843704.0,0.032
France,2009,female,25-34 years,215.0,3905999.0,0.055
France,2009,female,35-54 years,1039.0,8763692.0,0.11900000000000001
France,2009,female,5-14 years,11.0,3735948.0,0.003
France,2009,female,55-74 years,883.0,6675905.0,0.132
France,2009,female,75+ years,464.0,3487831.0,0.133
France,2009,male,15-24 years,404.0,3953357.0,0.102
France,2009,male,25-34 years,827.0,3838456.0,0.215
France,2009,male,35-54 years,3124.0,8526689.0,0.366
France,2009,male,5-14 years,26.0,3922145.0,0.007
France,2009,male,55-74 years,2033.0,6081994.0,0.33399999999999996
France,2009,male,75+ years,1351.0,2035007.0,0.664
France,2010,female,15-24 years,117.0,3823806.0,0.031
France,2010,female,25-34 years,177.0,3906931.0,0.045000000000000005
France,2010,female,35-54 years,1074.0,8736585.0,0.12300000000000001
France,2010,female,5-14 years,17.0,3763028.0,0.005
France,2010,female,55-74 years,889.0,6785286.0,0.131
France,2010,female,75+ years,464.0,3538923.0,0.131
France,2010,male,15-24 years,385.0,3937209.0,0.098
France,2010,male,25-34 years,805.0,3829316.0,0.21000000000000002
France,2010,male,35-54 years,3118.0,8518205.0,0.366
France,2010,male,5-14 years,23.0,3947453.0,0.006
France,2010,male,55-74 years,1956.0,6187723.0,0.316
France,2010,male,75+ years,1354.0,2081818.0,0.65
France,2011,female,15-24 years,124.0,3794959.0,0.033
France,2011,female,25-34 years,171.0,3930109.0,0.044
France,2011,female,35-54 years,1011.0,8695673.0,0.116
France,2011,female,5-14 years,13.0,3786009.0,0.003
France,2011,female,55-74 years,846.0,6902929.0,0.12300000000000001
France,2011,female,75+ years,453.0,3588632.0,0.126
France,2011,male,15-24 years,367.0,3914976.0,0.094
France,2011,male,25-34 years,778.0,3844358.0,0.202
France,2011,male,35-54 years,3151.0,8492211.0,0.371
France,2011,male,5-14 years,23.0,3969371.0,0.006
France,2011,male,55-74 years,2048.0,6298402.0,0.325
France,2011,male,75+ years,1423.0,2127014.0,0.669
France,2012,female,15-24 years,106.0,3776265.0,0.028
France,2012,female,25-34 years,183.0,3948305.0,0.046
France,2012,female,35-54 years,891.0,8655592.0,0.103
France,2012,female,5-14 years,11.0,3813821.0,0.003
France,2012,female,55-74 years,767.0,7023009.0,0.10900000000000001
France,2012,female,75+ years,459.0,3626173.0,0.127
France,2012,male,15-24 years,359.0,3900107.0,0.092
France,2012,male,25-34 years,688.0,3856840.0,0.178
France,2012,male,35-54 years,2903.0,8465545.0,0.34299999999999997
France,2012,male,5-14 years,22.0,3995444.0,0.006
France,2012,male,55-74 years,1939.0,6408537.0,0.303
France,2012,male,75+ years,1415.0,2168819.0,0.652
France,2013,female,15-24 years,116.0,3728182.0,0.031
France,2013,female,25-34 years,160.0,3972053.0,0.04
France,2013,female,35-54 years,846.0,8632938.0,0.098
France,2013,female,5-14 years,11.0,3849484.0,0.003
France,2013,female,55-74 years,816.0,7157766.0,0.114
France,2013,female,75+ years,426.0,3642541.0,0.11699999999999999
France,2013,male,15-24 years,310.0,3849077.0,0.081
France,2013,male,25-34 years,700.0,3873724.0,0.18100000000000002
France,2013,male,35-54 years,2852.0,8444516.0,0.33799999999999997
France,2013,male,5-14 years,18.0,4032157.0,0.004
France,2013,male,55-74 years,2003.0,6526578.0,0.307
France,2013,male,75+ years,1342.0,2201053.0,0.61
France,2014,female,15-24 years,92.0,3711936.0,0.025
France,2014,female,25-34 years,170.0,3985618.0,0.043000000000000003
France,2014,female,35-54 years,778.0,8608404.0,0.09000000000000001
France,2014,female,5-14 years,12.0,3878553.0,0.003
France,2014,female,55-74 years,744.0,7300857.0,0.102
France,2014,female,75+ years,424.0,3677450.0,0.115
France,2014,male,15-24 years,282.0,3841223.0,0.073
France,2014,male,25-34 years,680.0,3877350.0,0.175
France,2014,male,35-54 years,2536.0,8426009.0,0.301
France,2014,male,5-14 years,14.0,4069116.0,0.003
France,2014,male,55-74 years,1825.0,6655516.0,0.27399999999999997
France,2014,male,75+ years,1324.0,2243922.0,0.5900000000000001
Germany,2006,female,15-24 years,112.0,4727172.0,0.024
Germany,2006,female,25-34 years,154.0,4819150.0,0.032
Germany,2006,female,35-54 years,832.0,12694086.0,0.066
Germany,2006,female,5-14 years,9.0,3899892.0,0.002
Germany,2006,female,55-74 years,826.0,9713785.0,0.085
Germany,2006,female,75+ years,611.0,4471494.0,0.13699999999999998
Germany,2006,male,15-24 years,455.0,4922196.0,0.092
Germany,2006,male,25-34 years,629.0,4963413.0,0.127
Germany,2006,male,35-54 years,2653.0,13148811.0,0.202
Germany,2006,male,5-14 years,20.0,4107557.0,0.005
Germany,2006,male,55-74 years,2314.0,9032770.0,0.256
Germany,2006,male,75+ years,1160.0,2328668.0,0.49799999999999994
Germany,2007,female,15-24 years,110.0,4678848.0,0.024
Germany,2007,female,25-34 years,145.0,4782312.0,0.030000000000000002
Germany,2007,female,35-54 years,742.0,12662132.0,0.059
Germany,2007,female,5-14 years,9.0,3835107.0,0.002
Germany,2007,female,55-74 years,796.0,9816096.0,0.081
Germany,2007,female,75+ years,595.0,4503136.0,0.132
Germany,2007,male,15-24 years,448.0,4875778.0,0.092
Germany,2007,male,25-34 years,654.0,4913538.0,0.133
Germany,2007,male,35-54 years,2539.0,13116847.0,0.194
Germany,2007,male,5-14 years,15.0,4039955.0,0.004
Germany,2007,male,55-74 years,2213.0,9135373.0,0.242
Germany,2007,male,75+ years,1143.0,2417463.0,0.47300000000000003
Germany,2008,female,15-24 years,130.0,4619410.0,0.028
Germany,2008,female,25-34 years,157.0,4780395.0,0.033
Germany,2008,female,35-54 years,761.0,12574802.0,0.061
Germany,2008,female,5-14 years,6.0,3776108.0,0.002
Germany,2008,female,55-74 years,768.0,9926040.0,0.077
Germany,2008,female,75+ years,592.0,4521561.0,0.131
Germany,2008,male,15-24 years,456.0,4821264.0,0.095
Germany,2008,male,25-34 years,632.0,4906502.0,0.129
Germany,2008,male,35-54 years,2598.0,13021164.0,0.2
Germany,2008,male,5-14 years,11.0,3978422.0,0.003
Germany,2008,male,55-74 years,2199.0,9240436.0,0.23800000000000002
Germany,2008,male,75+ years,1149.0,2496685.0,0.46
Germany,2009,female,15-24 years,121.0,4552176.0,0.027
Germany,2009,female,25-34 years,146.0,4784538.0,0.031
Germany,2009,female,35-54 years,788.0,12445519.0,0.063
Germany,2009,female,5-14 years,9.0,3726357.0,0.002
Germany,2009,female,55-74 years,789.0,9995593.0,0.079
Germany,2009,female,75+ years,520.0,4569198.0,0.114
Germany,2009,male,15-24 years,443.0,4760066.0,0.093
Germany,2009,male,25-34 years,637.0,4909814.0,0.12999999999999998
Germany,2009,male,35-54 years,2628.0,12872657.0,0.204
Germany,2009,male,5-14 years,12.0,3925018.0,0.003
Germany,2009,male,55-74 years,2277.0,9307706.0,0.245
Germany,2009,male,75+ years,1209.0,2599960.0,0.465
Germany,2010,female,15-24 years,132.0,4489057.0,0.029
Germany,2010,female,25-34 years,177.0,4807946.0,0.037
Germany,2010,female,35-54 years,805.0,12316695.0,0.06499999999999999
Germany,2010,female,5-14 years,6.0,3687564.0,0.002
Germany,2010,female,55-74 years,851.0,10027136.0,0.085
Germany,2010,female,75+ years,588.0,4669323.0,0.126
Germany,2010,male,15-24 years,474.0,4702588.0,0.101
Germany,2010,male,25-34 years,735.0,4940288.0,0.149
Germany,2010,male,35-54 years,2605.0,12731842.0,0.205
Germany,2010,male,5-14 years,22.0,3883512.0,0.006
Germany,2010,male,55-74 years,2358.0,9350157.0,0.252
Germany,2010,male,75+ years,1277.0,2742959.0,0.46599999999999997
Germany,2011,female,15-24 years,122.0,4432422.0,0.028
Germany,2011,female,25-34 years,188.0,4854346.0,0.039
Germany,2011,female,35-54 years,757.0,12196847.0,0.062
Germany,2011,female,5-14 years,9.0,3641215.0,0.002
Germany,2011,female,55-74 years,802.0,10049757.0,0.08
Germany,2011,female,75+ years,624.0,4791265.0,0.12999999999999998
Germany,2011,male,15-24 years,461.0,4653810.0,0.09899999999999999
Germany,2011,male,25-34 years,684.0,5006064.0,0.13699999999999998
Germany,2011,male,35-54 years,2582.0,12614051.0,0.205
Germany,2011,male,5-14 years,12.0,3835083.0,0.003
Germany,2011,male,55-74 years,2538.0,9396062.0,0.27
Germany,2011,male,75+ years,1374.0,2900218.0,0.474
Germany,2012,female,15-24 years,121.0,4384528.0,0.028
Germany,2012,female,25-34 years,187.0,4917857.0,0.038
Germany,2012,female,35-54 years,810.0,12089833.0,0.067
Germany,2012,female,5-14 years,9.0,3590435.0,0.003
Germany,2012,female,55-74 years,873.0,10078469.0,0.087
Germany,2012,female,75+ years,607.0,4920842.0,0.12300000000000001
Germany,2012,male,15-24 years,439.0,4612682.0,0.095
Germany,2012,male,25-34 years,699.0,5099210.0,0.13699999999999998
Germany,2012,male,35-54 years,2408.0,12515919.0,0.192
Germany,2012,male,5-14 years,11.0,3782823.0,0.003
Germany,2012,male,55-74 years,2302.0,9453082.0,0.244
Germany,2012,male,75+ years,1430.0,3062435.0,0.467
Germany,2013,female,15-24 years,111.0,4259808.0,0.026
Germany,2013,female,25-34 years,188.0,4928834.0,0.038
Germany,2013,female,35-54 years,808.0,11835769.0,0.068
Germany,2013,female,5-14 years,12.0,3529729.0,0.003
Germany,2013,female,55-74 years,875.0,9995322.0,0.088
Germany,2013,female,75+ years,641.0,4984061.0,0.129
Germany,2013,male,15-24 years,391.0,4474441.0,0.087
Germany,2013,male,25-34 years,739.0,5060529.0,0.146
Germany,2013,male,35-54 years,2423.0,12049310.0,0.201
Germany,2013,male,5-14 years,6.0,3723771.0,0.002
Germany,2013,male,55-74 years,2379.0,9314147.0,0.255
Germany,2013,male,75+ years,1518.0,3115267.0,0.48700000000000004
Germany,2014,female,15-24 years,121.0,4215773.0,0.029
Germany,2014,female,25-34 years,182.0,5005685.0,0.036000000000000004
Germany,2014,female,35-54 years,801.0,11728001.0,0.068
Germany,2014,female,5-14 years,8.0,3501907.0,0.002
Germany,2014,female,55-74 years,855.0,10013338.0,0.085
Germany,2014,female,75+ years,621.0,5151214.0,0.121
Germany,2014,male,15-24 years,397.0,4452615.0,0.089
Germany,2014,male,25-34 years,750.0,5179803.0,0.145
Germany,2014,male,35-54 years,2444.0,11949414.0,0.205
Germany,2014,male,5-14 years,20.0,3695813.0,0.005
Germany,2014,male,55-74 years,2410.0,9358747.0,0.258
Germany,2014,male,75+ years,1608.0,3300059.0,0.48700000000000004
Germany,2015,female,15-24 years,136.0,4195185.0,0.032
Germany,2015,female,25-34 years,193.0,5061297.0,0.038
Germany,2015,female,35-54 years,800.0,11616616.0,0.06899999999999999
Germany,2015,female,5-14 years,13.0,3517216.0,0.004
Germany,2015,female,55-74 years,908.0,10054932.0,0.09000000000000001
Germany,2015,female,75+ years,635.0,5338738.0,0.11900000000000001
Germany,2015,male,15-24 years,376.0,4520300.0,0.083
Germany,2015,male,25-34 years,721.0,5336932.0,0.135
Germany,2015,male,35-54 years,2267.0,11854531.0,0.191
Germany,2015,male,5-14 years,6.0,3716736.0,0.002
Germany,2015,male,55-74 years,2304.0,9436572.0,0.244
Germany,2015,male,75+ years,1729.0,3487628.0,0.496
Greece,2006,female,15-24 years,4.0,628484.0,0.006
Greece,2006,female,25-34 years,12.0,821976.0,0.015000000000000001
Greece,2006,female,35-54 years,25.0,1601492.0,0.016
Greece,2006,female,5-14 years,1.0,517798.0,0.002
Greece,2006,female,55-74 years,17.0,1298840.0,0.013
Greece,2006,female,75+ years,9.0,503415.0,0.018000000000000002
Greece,2006,male,15-24 years,21.0,681537.0,0.031
Greece,2006,male,25-34 years,47.0,883789.0,0.053
Greece,2006,male,35-54 years,115.0,1608391.0,0.07200000000000001
Greece,2006,male,5-14 years,0.0,547604.0,0.0
Greece,2006,male,55-74 years,83.0,1141985.0,0.073
Greece,2006,male,75+ years,60.0,383580.0,0.156
Greece,2007,female,15-24 years,5.0,611207.0,0.008
Greece,2007,female,25-34 years,12.0,816668.0,0.015000000000000001
Greece,2007,female,35-54 years,20.0,1617694.0,0.012
Greece,2007,female,5-14 years,0.0,514330.0,0.0
Greece,2007,female,55-74 years,12.0,1305992.0,0.009000000000000001
Greece,2007,female,75+ years,11.0,522951.0,0.020999999999999998
Greece,2007,male,15-24 years,19.0,660913.0,0.029
Greece,2007,male,25-34 years,47.0,880293.0,0.053
Greece,2007,male,35-54 years,101.0,1629000.0,0.062
Greece,2007,male,5-14 years,1.0,545096.0,0.002
Greece,2007,male,55-74 years,75.0,1149577.0,0.06499999999999999
Greece,2007,male,75+ years,25.0,399870.0,0.063
Greece,2008,female,15-24 years,0.0,595248.0,0.0
Greece,2008,female,25-34 years,8.0,809164.0,0.01
Greece,2008,female,35-54 years,35.0,1634510.0,0.020999999999999998
Greece,2008,female,5-14 years,0.0,512841.0,0.0
Greece,2008,female,55-74 years,14.0,1307510.0,0.011
Greece,2008,female,75+ years,8.0,546431.0,0.015000000000000001
Greece,2008,male,15-24 years,15.0,642167.0,0.023
Greece,2008,male,25-34 years,52.0,874575.0,0.059
Greece,2008,male,35-54 years,115.0,1650138.0,0.06999999999999999
Greece,2008,male,5-14 years,0.0,543879.0,0.0
Greece,2008,male,55-74 years,71.0,1154680.0,0.061
Greece,2008,male,75+ years,55.0,415580.0,0.132
Greece,2009,female,15-24 years,2.0,581847.0,0.003
Greece,2009,female,25-34 years,11.0,796656.0,0.014
Greece,2009,female,35-54 years,20.0,1650941.0,0.012
Greece,2009,female,5-14 years,0.0,512001.0,0.0
Greece,2009,female,55-74 years,16.0,1307683.0,0.012
Greece,2009,female,75+ years,9.0,574168.0,0.016
Greece,2009,male,15-24 years,17.0,626013.0,0.027
Greece,2009,male,25-34 years,56.0,863841.0,0.06499999999999999
Greece,2009,male,35-54 years,130.0,1670385.0,0.078
Greece,2009,male,5-14 years,0.0,543425.0,0.0
Greece,2009,male,55-74 years,81.0,1157880.0,0.06999999999999999
Greece,2009,male,75+ years,49.0,434778.0,0.11299999999999999
Greece,2010,female,15-24 years,4.0,570284.0,0.007
Greece,2010,female,25-34 years,6.0,777901.0,0.008
Greece,2010,female,35-54 years,14.0,1661514.0,0.008
Greece,2010,female,5-14 years,0.0,510970.0,0.0
Greece,2010,female,55-74 years,11.0,1311605.0,0.008
Greece,2010,female,75+ years,6.0,599568.0,0.01
Greece,2010,male,15-24 years,15.0,612178.0,0.025
Greece,2010,male,25-34 years,53.0,845373.0,0.063
Greece,2010,male,35-54 years,128.0,1685691.0,0.076
Greece,2010,male,5-14 years,0.0,542343.0,0.0
Greece,2010,male,55-74 years,85.0,1164937.0,0.073
Greece,2010,male,75+ years,55.0,453020.0,0.121
Greece,2011,female,15-24 years,11.0,559712.0,0.02
Greece,2011,female,25-34 years,14.0,755289.0,0.019
Greece,2011,female,35-54 years,29.0,1665130.0,0.017
Greece,2011,female,5-14 years,0.0,510880.0,0.0
Greece,2011,female,55-74 years,16.0,1316927.0,0.012
Greece,2011,female,75+ years,14.0,620354.0,0.023
Greece,2011,male,15-24 years,20.0,598754.0,0.033
Greece,2011,male,25-34 years,54.0,820631.0,0.066
Greece,2011,male,35-54 years,157.0,1695456.0,0.093
Greece,2011,male,5-14 years,0.0,542702.0,0.0
Greece,2011,male,55-74 years,110.0,1174903.0,0.094
Greece,2011,male,75+ years,52.0,467986.0,0.111
Greece,2012,female,15-24 years,7.0,576914.0,0.012
Greece,2012,female,25-34 years,15.0,746111.0,0.02
Greece,2012,female,35-54 years,28.0,1626532.0,0.017
Greece,2012,female,5-14 years,1.0,524175.0,0.002
Greece,2012,female,55-74 years,26.0,1272278.0,0.02
Greece,2012,female,75+ years,14.0,645352.0,0.022
Greece,2012,male,15-24 years,24.0,605261.0,0.04
Greece,2012,male,25-34 years,46.0,790487.0,0.058
Greece,2012,male,35-54 years,167.0,1590800.0,0.10500000000000001
Greece,2012,male,5-14 years,0.0,548750.0,0.0
Greece,2012,male,55-74 years,117.0,1145850.0,0.102
Greece,2012,male,75+ years,63.0,467292.0,0.135
Greece,2013,female,15-24 years,4.0,564219.0,0.007
Greece,2013,female,25-34 years,19.0,716209.0,0.027
Greece,2013,female,35-54 years,37.0,1630105.0,0.023
Greece,2013,female,5-14 years,1.0,524573.0,0.002
Greece,2013,female,55-74 years,34.0,1270384.0,0.027
Greece,2013,female,75+ years,13.0,659686.0,0.02
Greece,2013,male,15-24 years,25.0,585990.0,0.043000000000000003
Greece,2013,male,25-34 years,55.0,737922.0,0.075
Greece,2013,male,35-54 years,152.0,1572683.0,0.097
Greece,2013,male,5-14 years,0.0,549292.0,0.0
Greece,2013,male,55-74 years,141.0,1144571.0,0.12300000000000001
Greece,2013,male,75+ years,52.0,475655.0,0.10900000000000001
Greece,2014,female,15-24 years,7.0,552323.0,0.013
Greece,2014,female,25-34 years,12.0,689746.0,0.017
Greece,2014,female,35-54 years,42.0,1629438.0,0.026
Greece,2014,female,5-14 years,0.0,526123.0,0.0
Greece,2014,female,55-74 years,34.0,1280401.0,0.027
Greece,2014,female,75+ years,20.0,674567.0,0.030000000000000002
Greece,2014,male,15-24 years,28.0,572505.0,0.049
Greece,2014,male,25-34 years,42.0,702789.0,0.060000000000000005
